limit_bal,sex,education,marriage,age,pay_amt6,default_payment_next_month
280000,2,2,1,39,4000,0
200000,2,3,2,47,7100,0
10000,1,2,2,22,2500,1
20000,2,2,2,31,0,0
20000,2,2,2,22,1000,0
160000,2,2,2,32,2303,0
80000,1,2,2,36,3000,0
80000,1,1,2,35,2418,0
390000,2,1,2,45,3,0
60000,2,1,2,28,7000,0
230000,2,1,1,30,10000,0
180000,2,3,2,30,3211,0
180000,1,2,2,26,62,1
120000,1,3,1,33,0,1
70000,2,3,1,50,690,0
50000,2,2,2,52,900,1
10000,2,2,2,22,1287,0
300000,2,1,1,45,291,0
30000,1,6,1,53,0,0
50000,2,3,2,49,826,0
140000,2,2,2,26,1000,0
100000,1,2,1,27,50000,0
100000,1,3,2,49,0,0
140000,2,2,1,42,5000,1
50000,2,1,2,22,0,0
50000,2,3,2,49,826,0
80000,2,2,2,27,2600,0
280000,1,1,2,33,345293,1
20000,2,2,2,31,0,0
20000,2,1,2,22,0,0
620000,2,2,1,45,6000,1
50000,2,3,2,22,904,1
100000,1,2,1,29,0,0
30000,2,2,2,22,0,0
50000,2,3,1,44,1000,0
50000,2,2,2,22,567,0
150000,2,2,2,27,2529,0
200000,2,1,2,38,317,0
140000,1,1,1,40,4767,0
60000,1,3,1,38,0,0
100000,2,2,2,26,1525,0
300000,2,2,2,31,4141,0
260000,2,2,1,46,12151,0
120000,1,2,1,44,0,0
420000,1,2,1,34,20000,0
80000,2,2,1,32,0,0
40000,2,2,2,23,0,0
200000,1,4,1,42,2102,0
190000,2,1,2,26,1400,0
360000,2,1,1,34,4230,0
20000,1,5,2,22,0,0
60000,1,3,1,55,1500,0
20000,1,2,2,25,0,0
20000,1,2,2,25,0,0
90000,1,3,1,48,4086,0
70000,1,1,2,51,5000,0
90000,1,3,2,42,1300,1
60000,2,1,2,26,0,0
100000,1,1,2,35,47970,0
200000,1,1,1,36,0,0
50000,1,2,3,42,1132,1
360000,1,1,1,43,68978,0
130000,1,2,1,31,780,0
200000,1,2,1,38,0,1
160000,1,1,2,26,6066,0
380000,1,1,2,43,0,1
150000,1,2,2,35,0,0
50000,1,2,2,23,600,0
60000,2,2,2,26,3000,0
80000,2,2,1,30,500,0
400000,2,2,1,44,2800,0
20000,2,1,2,22,1600,0
50000,1,1,2,30,0,1
50000,2,2,1,26,2000,0
180000,2,2,1,38,5000,0
240000,1,1,2,37,65935,0
500000,2,2,1,36,0,0
180000,2,1,2,36,6915,0
140000,2,2,3,41,2399,1
50000,1,2,2,24,1000,0
250000,1,1,2,29,3000,0
20000,1,2,2,25,0,1
180000,1,2,1,34,2440,0
80000,1,1,2,30,0,0
500000,2,2,2,23,19000,1
90000,2,2,1,40,0,0
630000,2,2,1,47,4981,0
250000,2,3,2,35,13407,0
240000,1,2,1,34,327,0
150000,1,1,1,40,4200,0
20000,2,1,2,23,0,0
230000,2,1,2,38,4900,0
150000,1,3,2,39,0,0
50000,2,2,2,26,3003,0
50000,2,2,2,23,0,0
140000,2,2,2,26,1000,0
230000,2,1,2,28,2000,0
30000,2,3,2,22,0,1
360000,1,1,1,51,0,0
30000,2,2,1,25,1000,0
20000,2,1,2,22,1000,0
10000,1,2,2,33,1500,0
10000,1,2,2,27,700,1
70000,1,1,2,51,5000,0
310000,1,1,2,32,4223,0
70000,1,1,2,27,0,0
200000,1,2,1,38,0,1
230000,2,1,1,35,0,0
500000,1,3,1,39,12022,0
360000,1,1,2,28,16071,0
360000,2,1,1,34,4230,0
270000,1,1,2,32,0,0
10000,1,2,2,24,0,0
110000,1,1,1,40,5742,0
50000,2,2,1,43,501,0
350000,1,1,2,35,26346,0
200000,1,1,2,30,1000,0
290000,1,3,1,47,369,0
240000,2,3,1,50,7714,1
30000,1,1,2,28,0,0
20000,1,2,2,24,0,0
150000,1,2,2,35,0,0
160000,2,1,2,28,2500,0
380000,1,1,2,43,0,1
80000,1,1,2,31,390,0
170000,2,1,2,28,4962,0
20000,2,1,2,24,12111,0
360000,1,1,1,38,0,1
60000,2,2,2,29,420,0
50000,2,2,1,37,400,1
50000,2,3,1,44,1000,0
380000,2,1,2,30,5000,0
120000,1,1,2,27,3500,0
100000,2,2,1,38,1500,1
50000,1,1,2,22,1170,0
350000,1,1,2,52,5011,0
180000,2,1,2,29,5114,0
100000,1,1,2,32,2504,0
50000,1,3,2,23,997,0
20000,1,2,2,26,0,0
210000,2,2,1,47,0,0
340000,1,2,1,55,77195,0
200000,1,4,1,42,2102,0
140000,2,1,2,37,0,0
180000,1,1,2,27,0,1
110000,1,1,3,55,0,1
80000,2,3,1,49,7990,0
490000,2,1,1,38,1139,0
510000,2,1,2,35,2115,0
60000,1,3,1,55,1500,0
300000,2,2,1,34,5000,0
220000,1,2,2,34,500,0
30000,2,2,1,35,2000,0
110000,1,3,1,56,4976,0
50000,1,1,2,32,0,0
290000,2,1,1,34,7000,0
230000,2,1,1,42,0,0
110000,1,2,2,29,2000,1
20000,2,2,1,27,2011,0
60000,1,1,2,30,1000,0
20000,1,2,2,24,0,0
230000,2,1,1,35,0,0
90000,1,2,2,35,1143,0
140000,1,1,1,34,5504,0
60000,2,2,2,29,0,0
110000,2,2,1,46,3500,0
150000,2,2,1,25,316,0
330000,2,1,1,31,0,0
230000,2,1,2,38,4900,0
90000,2,2,2,25,3100,0
200000,1,1,2,31,5300,0
350000,1,1,1,48,1500,0
20000,1,2,2,23,104,0
20000,2,3,2,36,0,1
30000,1,2,1,43,0,0
50000,1,1,1,37,0,0
270000,2,2,1,32,0,1
140000,1,1,2,31,2500,0
390000,2,1,2,31,5000,0
130000,1,3,2,43,9546,1
240000,1,1,2,34,27162,0
50000,2,2,2,22,0,0
70000,2,1,2,24,1952,0
220000,1,1,2,38,7009,1
100000,2,1,2,27,0,0
80000,2,1,2,23,1700,1
200000,1,1,2,26,2994,0
260000,1,2,2,37,6000,0
500000,1,1,1,43,0,1
50000,1,2,2,24,1000,0
500000,1,1,1,37,10526,0
240000,2,2,2,38,563,0
80000,2,2,2,27,2600,0
70000,2,2,2,28,0,0
40000,2,2,2,24,1751,0
280000,2,2,2,28,1000,0
90000,2,1,1,41,1362,0
20000,2,1,2,22,0,0
50000,1,2,1,51,134,1
50000,1,2,2,24,3008,0
200000,1,1,1,53,5000,1
130000,1,3,2,43,9546,1
360000,1,1,1,38,0,1
300000,2,3,1,29,0,0
260000,1,1,1,34,291,0
50000,1,2,2,32,1590,0
200000,2,1,2,29,125,0
50000,2,3,3,23,1100,0
50000,1,3,1,46,2000,0
50000,1,2,2,36,0,0
20000,2,2,2,27,0,0
20000,2,2,2,23,4,0
180000,1,2,2,28,832,0
140000,2,1,2,27,5600,0
80000,2,1,2,23,0,0
90000,2,3,3,51,525,1
30000,1,1,1,27,0,1
210000,2,2,1,35,2000,0
150000,2,1,2,28,0,0
200000,2,3,1,49,3000,1
70000,2,2,2,24,2000,0
50000,1,3,2,55,994,1
210000,2,3,1,37,0,0
60000,1,1,2,29,0,1
240000,1,1,2,41,924,0
200000,2,2,1,34,390,0
140000,2,2,3,41,2399,1
120000,2,2,2,35,240,1
20000,2,3,2,36,0,1
50000,2,1,2,33,0,0
30000,2,2,2,22,0,0
310000,1,1,2,30,39544,0
80000,2,2,1,36,1035,0
360000,2,2,2,52,789,0
180000,1,2,2,29,0,0
160000,2,1,1,33,1905,0
20000,2,3,1,44,0,0
60000,2,1,2,26,0,0
30000,2,2,3,22,2500,0
80000,2,2,1,36,1035,0
320000,2,1,1,41,3510,0
470000,2,2,1,27,5001,1
480000,2,3,1,41,2000,0
500000,1,3,1,39,12022,0
150000,1,1,2,27,5000,0
240000,1,2,1,34,327,0
200000,2,1,1,37,2370,0
210000,2,1,2,31,3299,0
180000,1,2,1,45,1500,1
50000,2,2,1,43,501,0
50000,1,3,1,58,638,0
50000,1,3,2,26,683,0
410000,2,5,1,42,8300,0
30000,2,2,2,51,967,0
100000,2,2,1,38,1500,1
60000,2,2,2,23,835,0
240000,2,2,1,33,8000,0
40000,2,1,2,29,0,1
200000,2,1,1,27,1304,0
320000,1,2,1,39,938,0
120000,1,1,2,26,0,0
80000,2,3,2,53,2000,0
360000,2,1,1,34,4230,0
30000,1,2,2,32,1000,1
80000,2,2,2,24,2500,0
40000,2,3,1,43,1000,0
190000,2,1,2,28,5865,0
360000,2,1,1,30,0,0
30000,2,2,2,24,3000,0
390000,2,3,2,35,9435,1
50000,1,3,2,37,0,1
40000,2,3,1,43,1000,0
210000,2,2,2,33,3000,0
100000,1,1,2,32,3200,0
50000,1,1,1,56,1017,1
350000,1,1,2,52,5011,0
110000,1,3,1,37,2300,0
50000,1,1,2,39,2000,0
220000,2,1,1,41,0,1
230000,2,1,2,29,0,0
120000,1,1,2,26,0,0
190000,1,2,2,34,2769,1
10000,1,2,2,33,1500,0
260000,2,1,2,30,6000,0
360000,1,1,1,38,0,1
20000,1,2,1,33,458,0
30000,1,3,1,55,1500,1
50000,2,3,2,30,1012,0
20000,2,1,2,25,800,0
440000,2,1,2,35,5500,0
10000,1,2,2,27,700,1
140000,1,2,1,32,2602,0
110000,2,2,1,35,5000,0
210000,2,2,1,33,546,0
60000,1,1,2,25,2000,0
80000,1,3,1,73,5100,1
360000,1,1,1,38,0,1
20000,1,2,2,25,0,0
270000,2,1,1,40,0,0
20000,1,2,2,25,0,1
140000,2,2,3,41,2399,1
260000,2,1,2,30,6000,0
50000,2,1,1,34,1114,0
290000,2,3,2,27,0,0
50000,2,2,2,22,567,0
160000,2,2,1,37,7736,0
50000,1,2,2,23,2400,0
150000,2,1,1,35,0,0
200000,2,1,1,38,0,0
180000,2,3,1,34,2000,0
110000,1,2,2,29,2000,1
310000,2,2,1,35,5987,1
50000,2,1,2,24,0,1
180000,2,2,2,35,0,0
50000,2,3,1,49,0,0
210000,2,2,1,35,2000,0
190000,2,1,2,28,2000,1
480000,1,1,1,63,24200,0
20000,1,2,1,33,458,0
50000,1,1,2,22,1170,0
30000,1,1,2,24,1000,1
50000,1,2,2,27,1390,1
50000,2,1,1,32,2000,1
150000,2,1,2,31,0,1
50000,1,2,2,30,2000,0
470000,1,2,2,33,51305,0
140000,1,1,2,32,0,0
160000,2,2,1,37,7736,0
450000,1,2,2,33,2515,0
260000,1,1,2,44,316,0
470000,2,3,3,33,3000,0
300000,2,2,1,36,10780,1
30000,2,2,1,42,2000,0
20000,2,2,2,31,0,0
320000,1,1,2,27,3031,0
330000,2,3,2,45,11678,0
240000,2,1,1,42,0,0
20000,1,2,2,49,0,0
80000,1,1,2,31,390,0
380000,1,2,2,32,8251,0
260000,2,1,1,60,0,0
110000,1,1,3,55,0,1
20000,1,1,2,29,330,0
40000,1,2,2,23,0,0
380000,1,2,2,32,8251,0
60000,2,2,2,29,420,0
50000,1,2,1,41,618,0
40000,2,3,1,43,1000,0
360000,2,1,2,27,40000,0
80000,2,1,2,27,0,0
500000,2,2,2,43,1572,0
210000,2,1,2,28,27760,0
260000,2,2,1,35,25000,0
250000,2,2,1,75,1184,0
460000,1,1,1,40,0,1
50000,2,1,2,24,0,1
170000,2,2,2,27,0,1
140000,1,2,1,32,2602,0
260000,1,2,2,30,2003,0
90000,2,1,2,24,764,1
170000,2,2,2,27,6200,0
50000,2,1,2,24,389,0
80000,2,2,1,32,0,0
360000,2,1,2,29,0,0
60000,1,2,2,23,616,1
50000,1,2,2,23,1500,1
580000,2,1,1,36,5946,0
450000,2,1,1,42,0,1
100000,2,1,2,27,0,0
210000,2,2,1,41,419,1
500000,2,3,2,42,0,0
200000,2,1,2,38,317,0
380000,1,1,2,43,0,1
500000,2,2,2,43,528666,0
50000,1,2,2,31,5000,1
160000,2,1,1,33,1905,0
340000,2,1,2,27,50000,0
110000,2,1,1,48,0,0
400000,2,2,1,43,0,0
30000,1,6,1,53,0,0
50000,2,2,2,22,1000,0
50000,2,3,2,49,0,0
470000,1,2,2,27,10367,0
60000,2,1,2,26,0,0
50000,1,2,2,36,1000,0
290000,2,1,2,37,0,0
360000,2,1,1,30,0,0
60000,2,1,2,26,0,0
200000,2,3,1,49,3000,1
600000,1,1,1,53,20000,1
360000,2,1,2,29,0,1
80000,2,2,2,27,2600,0
220000,1,1,2,24,0,0
50000,1,2,1,41,618,0
90000,2,2,1,35,2000,0
50000,2,2,2,23,0,0
250000,2,3,2,35,13407,0
90000,2,2,1,35,2000,0
90000,2,2,2,24,102,0
20000,1,2,2,26,0,0
50000,1,3,2,26,683,0
330000,2,1,1,31,0,0
200000,2,2,1,32,1395,0
180000,1,1,1,36,1000,1
240000,1,1,2,29,6100,0
100000,2,1,2,28,3000,1
310000,2,2,1,49,0,0
50000,2,3,1,40,1000,0
360000,2,2,1,48,4100,0
60000,2,1,2,27,0,0
50000,2,3,2,22,904,1
100000,2,1,2,28,3000,1
110000,2,1,2,27,2800,0
70000,1,1,2,51,5000,0
10000,1,2,2,27,700,1
100000,2,2,1,38,1500,1
220000,2,1,1,41,0,1
80000,2,2,2,22,2000,0
230000,2,1,1,35,6000,0
140000,1,3,1,36,3300,0
70000,1,3,1,30,1000,0
170000,2,2,1,37,5000,0
240000,2,3,1,40,0,0
200000,1,2,1,38,10000,0
190000,2,2,1,37,5000,0
70000,1,1,2,30,2500,0
10000,1,2,2,27,700,1
230000,1,1,2,29,3000,0
360000,1,2,2,38,105700,0
190000,1,2,2,34,2769,1
180000,1,2,2,39,0,0
130000,2,1,1,33,0,1
110000,1,1,1,40,66,1
50000,2,3,1,44,1000,0
330000,2,2,1,56,384,0
50000,2,1,2,24,1400,0
220000,2,2,1,36,792,1
30000,2,3,2,26,1500,0
620000,2,2,1,45,6000,1
180000,2,1,1,53,0,0
50000,1,1,2,28,0,0
30000,1,3,1,48,530,0
100000,2,2,1,43,2111,0
240000,2,2,1,37,0,1
200000,1,2,2,31,4000,0
50000,2,2,2,25,3000,1
100000,1,1,2,32,3200,0
130000,2,2,2,29,5750,0
450000,2,3,1,36,3238,0
50000,1,1,2,22,1170,0
280000,2,1,1,36,2000,0
400000,2,2,2,29,862,0
500000,2,2,1,54,51582,0
90000,2,1,2,24,764,1
50000,1,3,2,37,0,1
20000,2,3,2,36,0,1
250000,2,2,1,40,67619,0
240000,1,2,1,34,327,0
50000,1,1,1,35,172,0
480000,2,3,1,41,2000,0
230000,2,2,1,30,2959,1
30000,2,1,2,27,0,0
160000,1,1,2,26,6066,0
30000,2,2,1,36,1500,1
150000,1,2,2,35,0,0
330000,2,1,1,50,258,0
500000,2,1,1,34,15816,0
350000,1,1,2,52,5011,0
20000,1,2,1,34,1000,1
80000,2,2,2,23,0,0
360000,2,2,2,28,0,1
140000,2,1,2,37,0,0
100000,2,1,2,27,0,0
110000,2,2,1,46,3500,0
100000,1,1,2,35,47970,0
100000,2,1,2,28,3000,0
50000,2,1,2,24,0,1
200000,2,1,2,34,0,0
250000,2,2,1,40,67619,0
390000,2,1,2,27,7000,1
580000,2,1,1,36,5946,0
130000,2,1,1,35,2090,0
20000,2,1,1,30,0,1
50000,1,1,1,35,172,0
80000,1,1,2,35,2418,0
310000,1,1,2,32,4223,0
30000,2,2,2,22,0,1
140000,1,2,2,26,5400,1
50000,1,1,2,28,0,0
360000,1,1,1,38,0,1
270000,1,2,1,44,31031,0
620000,2,2,1,45,6000,1
50000,1,1,2,29,0,1
180000,1,1,1,36,1000,1
50000,2,3,2,49,826,0
150000,2,1,3,30,2050,0
80000,2,2,2,23,426,0
280000,2,2,1,56,6321,0
310000,2,2,1,35,5987,1
10000,1,2,2,22,500,0
480000,2,3,1,41,2000,0
30000,1,2,2,32,1000,1
220000,1,1,1,43,0,1
20000,2,1,2,22,1000,0
320000,1,2,1,37,5028,0
410000,1,1,2,32,0,0
360000,2,1,1,40,4700,1
30000,1,3,1,59,0,1
200000,2,2,1,32,1395,0
30000,1,2,1,43,1000,0
10000,1,3,2,23,175,0
50000,2,2,2,29,2000,1
210000,2,1,2,31,3299,0
80000,1,2,2,32,1500,0
450000,2,1,1,42,0,1
200000,2,3,2,34,66,0
20000,2,3,1,44,0,0
80000,2,2,2,24,2500,0
240000,1,1,2,46,12000,0
100000,2,1,2,24,2033,0
50000,2,2,2,24,3000,1
50000,1,3,2,57,1048,0
240000,2,2,1,46,1000,0
300000,2,2,1,36,10780,1
340000,1,1,2,32,2016,0
200000,2,3,2,47,6836,1
20000,1,2,2,24,0,0
200000,2,1,2,29,1000,0
70000,1,2,2,30,0,1
450000,1,1,1,40,0,1
20000,2,1,1,30,0,1
280000,1,1,2,31,5000,0
110000,2,3,0,31,8954,0
240000,1,1,2,44,7000,1
170000,1,3,2,38,5000,0
30000,2,2,1,38,1200,0
480000,1,1,1,63,24200,0
100000,1,3,1,52,2000,1
200000,2,2,2,36,0,0
360000,1,1,2,28,167000,1
50000,2,2,2,31,2420,0
260000,1,1,1,41,10000,0
40000,2,1,2,29,0,1
80000,2,2,1,29,0,0
160000,1,1,2,30,0,0
230000,2,1,2,28,2000,0
20000,2,2,2,46,0,0
140000,2,2,2,24,0,0
350000,1,1,2,35,26346,0
100000,2,2,1,43,2111,0
420000,2,2,2,31,2324,0
50000,1,2,1,38,2000,0
240000,1,1,2,29,6100,0
220000,1,2,2,25,2000,0
140000,2,1,2,28,4000,0
180000,2,2,1,30,1000,0
70000,1,1,2,51,5000,0
250000,2,2,1,40,67619,0
60000,1,1,2,29,0,1
20000,2,2,1,27,2011,0
150000,2,2,1,34,0,0
390000,2,3,2,35,9435,1
320000,2,2,2,30,2500,0
180000,2,1,2,27,3333,0
90000,2,1,2,34,2000,0
300000,2,3,1,29,0,0
80000,1,2,2,42,1700,0
10000,1,2,2,33,1500,0
50000,1,3,1,46,2000,0
60000,2,2,1,34,1291,1
50000,1,2,2,23,1000,0
80000,1,1,2,30,0,0
70000,2,3,1,27,2258,0
150000,2,1,3,30,2050,0
20000,2,2,3,52,641,0
100000,1,3,1,50,0,0
600000,1,1,1,53,20000,1
80000,2,1,2,23,0,0
330000,2,1,1,37,0,0
40000,1,1,2,27,2078,1
210000,2,1,1,38,9616,1
330000,1,1,2,25,2566,0
470000,2,2,1,27,5001,1
250000,2,1,1,34,3920,0
110000,2,3,0,31,8954,0
180000,1,2,2,39,0,0
220000,1,2,2,34,500,0
120000,1,1,1,34,450,0
20000,2,2,2,46,0,0
230000,2,1,2,38,4900,0
260000,2,1,1,60,0,0
200000,2,1,2,27,4400,0
200000,2,3,2,30,4500,0
50000,1,1,2,26,0,0
200000,1,1,2,39,0,0
210000,2,2,2,30,4000,0
140000,2,2,2,26,3304,1
30000,2,2,3,22,2500,0
50000,2,1,1,32,2000,1
50000,1,2,2,26,649,1
50000,2,3,1,47,0,0
160000,2,2,2,25,0,0
230000,2,1,1,35,6000,0
180000,1,1,1,36,1000,1
160000,2,2,2,60,0,1
50000,2,2,2,23,1000,0
50000,1,2,1,48,2500,0
150000,1,3,2,39,0,0
100000,1,3,1,50,0,0
90000,2,2,2,29,3000,0
50000,2,2,2,25,3000,1
40000,1,2,2,39,4987,0
80000,2,2,2,43,882,0
160000,1,1,2,30,0,0
300000,2,1,1,36,3000,0
50000,1,3,1,54,4000,0
130000,1,2,2,38,4796,0
100000,2,3,1,43,0,0
50000,1,3,1,47,1000,0
500000,1,1,1,37,10526,0
110000,2,2,2,26,0,0
80000,2,2,2,43,882,0
40000,2,1,2,30,0,0
130000,1,2,2,29,8000,0
360000,2,1,2,27,40000,0
420000,2,2,2,31,2324,0
20000,2,2,1,43,1000,0
470000,2,2,1,27,5001,1
130000,2,3,1,43,3681,0
510000,2,1,2,35,2115,0
50000,2,2,2,23,18300,1
200000,2,1,2,34,0,0
320000,1,1,2,28,3000,0
230000,1,1,1,59,6945,1
420000,1,2,1,34,20000,0
60000,2,1,2,28,7000,0
100000,1,1,2,38,0,0
100000,2,1,2,48,3000,0
90000,1,2,2,35,1143,0
50000,2,2,2,22,567,0
30000,2,2,2,22,0,1
280000,1,2,1,42,5600,0
30000,1,2,1,48,2244,0
340000,2,1,2,27,50000,0
330000,2,3,2,45,11678,0
220000,1,1,1,43,0,1
20000,2,2,1,43,1000,0
50000,2,2,1,48,503,0
50000,2,3,1,22,197,0
210000,2,1,1,46,19777,0
260000,1,1,1,41,10000,0
180000,1,2,1,45,1500,1
110000,1,1,1,40,66,1
20000,2,2,2,24,1327,0
160000,1,1,2,30,0,0
80000,1,1,2,31,390,0
70000,2,3,1,50,690,0
180000,2,1,2,24,0,0
20000,1,2,1,37,782,0
150000,2,1,2,28,0,0
60000,2,2,2,29,0,0
30000,1,2,2,34,512,0
100000,1,3,1,50,0,0
200000,2,3,2,30,4500,0
370000,1,1,2,50,4699,0
60000,2,1,2,27,200,0
80000,1,2,2,26,1000,1
140000,1,1,2,31,2500,0
110000,2,2,1,40,3800,0
50000,2,3,1,35,640,0
120000,1,2,1,44,0,0
240000,1,1,2,34,27162,0
160000,1,1,2,26,6066,0
140000,2,1,1,36,0,0
30000,2,2,1,32,4985,0
470000,2,2,1,36,1014,0
150000,2,3,1,54,5215,0
300000,2,3,1,34,5500,1
50000,1,3,1,57,600,0
140000,2,3,1,30,5200,0
150000,2,1,3,30,2050,0
440000,2,2,1,46,2701,0
320000,1,1,1,47,516,0
90000,2,3,2,29,0,0
20000,2,2,2,23,4,0
230000,2,1,2,35,520,0
340000,2,1,2,27,50000,0
30000,1,2,2,29,0,0
70000,1,1,2,27,0,0
140000,2,1,2,28,4000,0
220000,1,2,2,25,2000,0
50000,2,1,2,26,316,0
30000,2,2,2,51,967,0
30000,2,2,1,46,800,0
70000,2,3,1,50,690,0
60000,2,1,2,26,0,0
240000,2,2,2,44,0,1
110000,2,3,0,31,8954,0
150000,2,2,1,45,10675,0
70000,1,2,1,48,4590,1
50000,2,1,2,24,0,1
80000,2,2,1,36,2198,0
50000,2,2,1,24,1000,0
140000,2,3,2,57,3424,1
440000,2,2,1,46,2701,0
330000,2,2,2,29,519,0
130000,2,2,1,51,0,0
80000,2,3,1,40,1600,0
490000,2,2,1,30,6000,0
30000,1,1,2,28,0,0
200000,2,1,2,31,1103,0
50000,2,3,2,49,826,0
90000,1,3,1,48,4086,0
180000,2,2,2,28,2000,0
80000,2,3,2,35,2000,0
300000,2,1,1,36,3000,0
230000,2,2,1,32,2800,1
360000,1,1,1,38,0,1
50000,2,3,1,39,9100,0
120000,1,1,1,34,450,0
180000,1,1,2,27,0,1
200000,2,1,1,38,0,0
40000,2,1,2,29,0,1
80000,2,2,1,32,0,0
50000,2,2,3,30,1600,1
410000,2,5,1,42,8300,0
310000,2,1,2,38,0,0
30000,1,2,1,35,0,0
20000,1,2,2,29,0,0
510000,2,1,2,29,65000,0
350000,2,2,1,31,784,0
50000,2,2,1,36,0,0
220000,2,1,1,36,1039,0
180000,2,3,2,30,3211,0
490000,2,1,1,38,1139,0
50000,1,1,2,26,0,0
10000,2,2,1,31,322,0
180000,2,1,2,32,176,0
200000,2,2,2,33,3000,0
120000,1,1,2,32,0,1
30000,1,2,1,35,0,0
290000,1,3,1,47,369,0
210000,2,2,1,47,0,0
130000,2,3,2,49,0,1
160000,2,2,2,29,594,1
170000,2,2,2,33,0,0
230000,2,1,1,30,10000,0
250000,2,3,2,35,13407,0
50000,2,2,2,29,2000,1
90000,2,2,2,34,5000,0
50000,2,2,1,34,4000,0
30000,2,2,1,31,0,0
20000,1,2,1,33,458,0
50000,2,3,1,46,654,0
50000,2,3,1,51,0,1
300000,2,1,2,31,500,0
100000,1,3,1,56,732,0
140000,2,2,2,28,3000,0
40000,1,1,2,27,2078,1
120000,2,1,2,34,2037,0
230000,2,1,2,28,3000,0
30000,2,1,2,26,0,0
400000,2,1,2,31,0,0
230000,1,1,1,39,660,0
200000,2,1,1,35,0,0
180000,2,1,2,32,176,0
190000,2,1,2,28,2000,1
130000,2,2,1,34,2000,0
400000,1,2,1,34,5712,0
20000,1,1,2,27,0,0
480000,2,3,1,41,2000,0
130000,1,2,1,31,780,0
250000,2,1,1,49,0,0
70000,1,3,1,32,5500,0
50000,2,2,1,61,1039,0
130000,2,3,1,43,3681,0
260000,2,1,2,36,0,1
260000,2,2,2,24,3000,0
80000,2,1,2,27,0,0
200000,1,1,1,36,0,0
30000,2,2,1,35,2000,0
700000,2,1,1,39,17785,0
50000,1,2,3,42,1132,1
200000,1,4,1,42,2102,0
500000,1,2,1,38,2132,0
50000,1,1,2,39,2000,0
200000,1,2,1,38,10000,0
380000,1,3,1,53,0,0
230000,1,2,2,58,0,0
50000,1,3,1,47,1000,0
80000,2,1,2,23,0,0
130000,2,2,1,51,0,0
180000,2,2,2,35,0,0
30000,2,3,1,46,0,0
50000,1,1,2,24,2130,0
100000,2,1,2,24,2033,0
310000,2,2,2,28,5000,0
440000,2,1,2,36,0,0
50000,1,1,2,27,0,0
100000,2,2,1,43,2111,0
210000,1,2,2,43,3000,0
170000,2,2,2,27,0,1
200000,1,1,2,26,2994,0
200000,1,1,2,31,0,0
350000,1,1,2,33,0,0
30000,1,2,2,30,1000,0
60000,2,1,2,26,0,0
100000,2,2,2,27,0,0
60000,2,1,2,28,0,0
50000,1,1,2,27,0,0
170000,1,3,2,38,5000,0
300000,1,1,2,34,0,1
140000,2,2,2,26,3304,1
130000,1,1,2,29,1500,0
290000,2,2,2,34,12031,0
360000,1,1,1,46,0,0
230000,2,2,2,27,4641,1
90000,2,1,2,25,0,0
360000,2,2,2,52,789,0
300000,2,1,2,30,746,0
360000,1,1,2,33,4000,0
110000,2,2,2,33,102,1
150000,2,1,1,35,0,0
50000,2,2,1,43,501,0
70000,1,1,2,30,2500,0
30000,1,1,2,41,1250,0
160000,2,2,2,25,0,0
410000,2,1,1,31,6384,0
210000,2,2,1,33,546,0
400000,2,2,1,29,23000,0
50000,2,2,2,22,0,0
20000,2,2,2,21,0,0
190000,2,1,2,28,5865,0
220000,1,1,1,48,5500,1
200000,2,1,2,27,4400,0
500000,1,1,1,58,768,0
130000,2,2,2,29,1365,0
80000,2,2,2,24,2200,0
20000,1,1,2,29,330,0
30000,1,2,2,34,512,0
70000,2,3,1,27,2258,0
30000,2,2,1,36,1500,1
50000,2,2,2,22,0,0
20000,1,1,2,24,1069,0
60000,1,3,1,38,0,0
80000,2,2,2,24,2500,0
80000,2,2,1,32,3100,0
50000,2,3,2,22,904,1
50000,2,3,2,22,904,1
240000,2,3,1,40,0,0
160000,2,1,1,33,1145,0
270000,2,2,1,56,3900,0
10000,1,2,1,56,160,1
610000,2,1,2,31,2000,0
120000,2,2,2,35,240,1
300000,2,2,1,36,10780,1
440000,2,1,2,35,5500,0
80000,2,2,1,32,0,0
150000,2,2,2,27,2529,0
50000,1,2,3,42,1132,1
260000,1,1,1,30,651,1
20000,2,3,2,24,4739,0
130000,2,3,1,43,3681,0
10000,1,2,1,45,200,1
290000,2,2,2,26,4900,0
260000,2,1,1,44,1104,1
240000,1,1,2,47,0,1
50000,2,2,2,31,2420,0
270000,2,1,1,40,0,0
40000,1,2,2,39,4987,0
100000,1,3,2,49,0,0
350000,1,3,1,44,0,0
50000,1,1,2,44,1000,0
340000,1,1,2,32,2016,0
150000,2,2,1,25,316,0
100000,2,3,1,35,0,0
380000,1,2,2,34,4400,0
20000,1,2,2,24,0,0
440000,2,2,1,46,2701,0
210000,2,2,1,35,2000,0
500000,1,1,1,58,768,0
70000,2,2,2,24,2000,0
60000,2,2,2,22,617,0
20000,2,1,1,30,0,1
200000,2,2,1,32,10190,0
230000,2,1,1,32,0,0
90000,2,1,2,25,4000,0
30000,1,2,2,47,0,0
10000,2,3,2,22,0,1
150000,2,1,3,30,2050,0
160000,2,2,1,37,7736,0
400000,1,2,2,37,2005,0
60000,2,2,2,29,420,0
50000,1,3,2,26,683,0
50000,2,2,1,43,501,0
50000,1,2,2,36,0,0
50000,2,2,2,22,567,0
260000,2,1,2,30,6000,0
